Notes	County	County Code	Year	Year Code	ICD-10 113 Cause List	ICD-10 113 Cause List Code	Deaths	Population	Crude Rate
	Mesa County, CO	8077.0	2003.0	2003.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	82	124994	65.60
	Mesa County, CO	8077.0	2003.0	2003.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	19	124994	Unreliable
	Mesa County, CO	8077.0	2004.0	2004.0	#Influenza and pneumonia (J09-J18)	GR113-076	35	127678	27.41
	Mesa County, CO	8077.0	2004.0	2004.0	Pneumonia (J12-J18)	GR113-078	34	127678	26.63
	Mesa County, CO	8077.0	2004.0	2004.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	98	127678	76.76
	Mesa County, CO	8077.0	2004.0	2004.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	93	127678	72.84
	Mesa County, CO	8077.0	2004.0	2004.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	10	127678	Unreliable
	Mesa County, CO	8077.0	2004.0	2004.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	14	127678	Unreliable
	Mesa County, CO	8077.0	2005.0	2005.0	#Influenza and pneumonia (J09-J18)	GR113-076	33	130194	25.35
	Mesa County, CO	8077.0	2005.0	2005.0	Pneumonia (J12-J18)	GR113-078	33	130194	25.35
	Mesa County, CO	8077.0	2005.0	2005.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	95	130194	72.97
	Mesa County, CO	8077.0	2005.0	2005.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	88	130194	67.59
	Mesa County, CO	8077.0	2005.0	2005.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	24	130194	18.43
	Mesa County, CO	8077.0	2006.0	2006.0	#Influenza and pneumonia (J09-J18)	GR113-076	34	134665	25.25
	Mesa County, CO	8077.0	2006.0	2006.0	Pneumonia (J12-J18)	GR113-078	28	134665	20.79
	Mesa County, CO	8077.0	2006.0	2006.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	105	134665	77.97
	Mesa County, CO	8077.0	2006.0	2006.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	98	134665	72.77
	Mesa County, CO	8077.0	2006.0	2006.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	23	134665	17.08
	Mesa County, CO	8077.0	2007.0	2007.0	#Influenza and pneumonia (J09-J18)	GR113-076	31	139434	22.23
	Mesa County, CO	8077.0	2007.0	2007.0	Pneumonia (J12-J18)	GR113-078	31	139434	22.23
	Mesa County, CO	8077.0	2007.0	2007.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	101	139434	72.44
	Mesa County, CO	8077.0	2007.0	2007.0	Emphysema (J43)	GR113-084	10	139434	Unreliable
	Mesa County, CO	8077.0	2007.0	2007.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	89	139434	63.83
	Mesa County, CO	8077.0	2007.0	2007.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	10	139434	Unreliable
	Mesa County, CO	8077.0	2007.0	2007.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	16	139434	Unreliable
	Mesa County, CO	8077.0	2008.0	2008.0	#Influenza and pneumonia (J09-J18)	GR113-076	51	143155	35.63
	Mesa County, CO	8077.0	2008.0	2008.0	Pneumonia (J12-J18)	GR113-078	51	143155	35.63
	Mesa County, CO	8077.0	2008.0	2008.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	96	143155	67.06
	Mesa County, CO	8077.0	2008.0	2008.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	90	143155	62.87
	Mesa County, CO	8077.0	2008.0	2008.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	25	143155	17.46
	Mesa County, CO	8077.0	2009.0	2009.0	#Influenza and pneumonia (J09-J18)	GR113-076	27	147851	18.26
	Mesa County, CO	8077.0	2009.0	2009.0	Pneumonia (J12-J18)	GR113-078	21	147851	14.20
	Mesa County, CO	8077.0	2009.0	2009.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	90	147851	60.87
	Mesa County, CO	8077.0	2009.0	2009.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	81	147851	54.78
	Mesa County, CO	8077.0	2009.0	2009.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	13	147851	Unreliable
	Mesa County, CO	8077.0	2010.0	2010.0	#Influenza and pneumonia (J09-J18)	GR113-076	20	146723	13.63
	Mesa County, CO	8077.0	2010.0	2010.0	Pneumonia (J12-J18)	GR113-078	20	146723	13.63
	Mesa County, CO	8077.0	2010.0	2010.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	108	146723	73.61
	Mesa County, CO	8077.0	2010.0	2010.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	97	146723	66.11
	Mesa County, CO	8077.0	2010.0	2010.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	28	146723	19.08
	Mesa County, CO	8077.0	2011.0	2011.0	#Influenza and pneumonia (J09-J18)	GR113-076	16	147083	Unreliable
	Mesa County, CO	8077.0	2011.0	2011.0	Pneumonia (J12-J18)	GR113-078	16	147083	Unreliable
	Mesa County, CO	8077.0	2011.0	2011.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	107	147083	72.75
	Mesa County, CO	8077.0	2011.0	2011.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	103	147083	70.03
	Mesa County, CO	8077.0	2011.0	2011.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	14	147083	Unreliable
	Mesa County, CO	8077.0	2011.0	2011.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	18	147083	Unreliable
	Mesa County, CO	8077.0	2012.0	2012.0	#Influenza and pneumonia (J09-J18)	GR113-076	18	147848	Unreliable
	Mesa County, CO	8077.0	2012.0	2012.0	Pneumonia (J12-J18)	GR113-078	15	147848	Unreliable
	Mesa County, CO	8077.0	2012.0	2012.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	110	147848	74.40
	Mesa County, CO	8077.0	2012.0	2012.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	104	147848	70.34
	Mesa County, CO	8077.0	2012.0	2012.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	12	147848	Unreliable
	Mesa County, CO	8077.0	2012.0	2012.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	20	147848	13.53
	Mesa County, CO	8077.0	2013.0	2013.0	#Influenza and pneumonia (J09-J18)	GR113-076	13	147554	Unreliable
	Mesa County, CO	8077.0	2013.0	2013.0	Pneumonia (J12-J18)	GR113-078	13	147554	Unreliable
	Mesa County, CO	8077.0	2013.0	2013.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	115	147554	77.94
	Mesa County, CO	8077.0	2013.0	2013.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	107	147554	72.52
	Mesa County, CO	8077.0	2013.0	2013.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	11	147554	Unreliable
	Mesa County, CO	8077.0	2013.0	2013.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	23	147554	15.59
	Mesa County, CO	8077.0	2014.0	2014.0	#Influenza and pneumonia (J09-J18)	GR113-076	29	148255	19.56
	Mesa County, CO	8077.0	2014.0	2014.0	Pneumonia (J12-J18)	GR113-078	26	148255	17.54
	Mesa County, CO	8077.0	2014.0	2014.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	142	148255	95.78
	Mesa County, CO	8077.0	2014.0	2014.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	141	148255	95.11
	Mesa County, CO	8077.0	2014.0	2014.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	29	148255	19.56
	Mesa County, CO	8077.0	2015.0	2015.0	#Influenza and pneumonia (J09-J18)	GR113-076	20	148513	13.47
	Mesa County, CO	8077.0	2015.0	2015.0	Pneumonia (J12-J18)	GR113-078	14	148513	Unreliable
	Mesa County, CO	8077.0	2015.0	2015.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	104	148513	70.03
	Mesa County, CO	8077.0	2015.0	2015.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	102	148513	68.68
	Mesa County, CO	8077.0	2015.0	2015.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	26	148513	17.51
	Mesa County, CO	8077.0	2016.0	2016.0	#Influenza and pneumonia (J09-J18)	GR113-076	13	150083	Unreliable
	Mesa County, CO	8077.0	2016.0	2016.0	Pneumonia (J12-J18)	GR113-078	11	150083	Unreliable
	Mesa County, CO	8077.0	2016.0	2016.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	120	150083	79.96
	Mesa County, CO	8077.0	2016.0	2016.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	118	150083	78.62
	Mesa County, CO	8077.0	2016.0	2016.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	29	150083	19.32
	Mesa County, CO	8077.0	2017.0	2017.0	#Influenza and pneumonia (J09-J18)	GR113-076	19	151616	Unreliable
	Mesa County, CO	8077.0	2017.0	2017.0	Pneumonia (J12-J18)	GR113-078	12	151616	Unreliable
	Mesa County, CO	8077.0	2017.0	2017.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	120	151616	79.15
	Mesa County, CO	8077.0	2017.0	2017.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	115	151616	75.85
	Mesa County, CO	8077.0	2017.0	2017.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	25	151616	16.49
	Mesa County, CO	8077.0	2018.0	2018.0	#Influenza and pneumonia (J09-J18)	GR113-076	23	153207	15.01
	Mesa County, CO	8077.0	2018.0	2018.0	Influenza (J09-J11)	GR113-077	10	153207	Unreliable
	Mesa County, CO	8077.0	2018.0	2018.0	Pneumonia (J12-J18)	GR113-078	13	153207	Unreliable
	Mesa County, CO	8077.0	2018.0	2018.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	109	153207	71.15
	Mesa County, CO	8077.0	2018.0	2018.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	105	153207	68.53
	Mesa County, CO	8077.0	2018.0	2018.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	17	153207	Unreliable
	Mesa County, CO	8077.0	2019.0	2019.0	#Influenza and pneumonia (J09-J18)	GR113-076	20	154210	12.97
	Mesa County, CO	8077.0	2019.0	2019.0	Pneumonia (J12-J18)	GR113-078	13	154210	Unreliable
	Mesa County, CO	8077.0	2019.0	2019.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	119	154210	77.17
	Mesa County, CO	8077.0	2019.0	2019.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	114	154210	73.93
	Mesa County, CO	8077.0	2019.0	2019.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	27	154210	17.51
	Mesa County, CO	8077.0	2020.0	2020.0	#Influenza and pneumonia (J09-J18)	GR113-076	16	155603	Unreliable
	Mesa County, CO	8077.0	2020.0	2020.0	Pneumonia (J12-J18)	GR113-078	14	155603	Unreliable
	Mesa County, CO	8077.0	2020.0	2020.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	96	155603	61.70
	Mesa County, CO	8077.0	2020.0	2020.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	90	155603	57.84
	Mesa County, CO	8077.0	2020.0	2020.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	24	155603	15.42
	Moffat County, CO	8081.0	2007.0	2007.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	10	13348	Unreliable
	Moffat County, CO	8081.0	2010.0	2010.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	13	13795	Unreliable
	Moffat County, CO	8081.0	2012.0	2012.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	11	13200	Unreliable
	Moffat County, CO	8081.0	2014.0	2014.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	11	12928	Unreliable
	Moffat County, CO	8081.0	2018.0	2018.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	11	13188	Unreliable
	Moffat County, CO	8081.0	2018.0	2018.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	11	13188	Unreliable
	Moffat County, CO	8081.0	2019.0	2019.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	15	13283	Unreliable
	Moffat County, CO	8081.0	2019.0	2019.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	12	13283	Unreliable
	Moffat County, CO	8081.0	2020.0	2020.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	12	13144	Unreliable
	Moffat County, CO	8081.0	2020.0	2020.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	11	13144	Unreliable
	Montezuma County, CO	8083.0	1999.0	1999.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	21	23601	88.98
	Montezuma County, CO	8083.0	1999.0	1999.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	18	23601	Unreliable
	Montezuma County, CO	8083.0	2000.0	2000.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	13	23830	Unreliable
	Montezuma County, CO	8083.0	2000.0	2000.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	12	23830	Unreliable
	Montezuma County, CO	8083.0	2001.0	2001.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	15	23692	Unreliable
	Montezuma County, CO	8083.0	2001.0	2001.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	13	23692	Unreliable
	Montezuma County, CO	8083.0	2002.0	2002.0	#Influenza and pneumonia (J09-J18)	GR113-076	11	23935	Unreliable
	Montezuma County, CO	8083.0	2002.0	2002.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	10	23935	Unreliable
	Montezuma County, CO	8083.0	2003.0	2003.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	23	24255	94.83
	Montezuma County, CO	8083.0	2003.0	2003.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	19	24255	Unreliable
	Montezuma County, CO	8083.0	2004.0	2004.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	15	24456	Unreliable
	Montezuma County, CO	8083.0	2004.0	2004.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	12	24456	Unreliable
	Montezuma County, CO	8083.0	2005.0	2005.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	20	24514	81.59
	Montezuma County, CO	8083.0	2005.0	2005.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	16	24514	Unreliable
	Montezuma County, CO	8083.0	2006.0	2006.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	30	24968	120.15
	Montezuma County, CO	8083.0	2006.0	2006.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	25	24968	100.13
	Montezuma County, CO	8083.0	2007.0	2007.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	24	25157	95.40
	Montezuma County, CO	8083.0	2007.0	2007.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	20	25157	79.50
	Montezuma County, CO	8083.0	2008.0	2008.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	30	25222	118.94
	Montezuma County, CO	8083.0	2008.0	2008.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	28	25222	111.01
	Montezuma County, CO	8083.0	2009.0	2009.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	21	25507	82.33
	Montezuma County, CO	8083.0	2009.0	2009.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	19	25507	Unreliable
	Montezuma County, CO	8083.0	2010.0	2010.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	25	25535	97.90
	Montezuma County, CO	8083.0	2010.0	2010.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	25	25535	97.90
	Montezuma County, CO	8083.0	2011.0	2011.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	27	25442	106.12
	Montezuma County, CO	8083.0	2011.0	2011.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	27	25442	106.12
	Montezuma County, CO	8083.0	2012.0	2012.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	24	25431	94.37
	Montezuma County, CO	8083.0	2012.0	2012.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	23	25431	90.44
	Montezuma County, CO	8083.0	2013.0	2013.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	23	25642	89.70
	Montezuma County, CO	8083.0	2013.0	2013.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	21	25642	81.90
	Montezuma County, CO	8083.0	2014.0	2014.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	23	25772	89.24
	Montezuma County, CO	8083.0	2014.0	2014.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	21	25772	81.48
	Montezuma County, CO	8083.0	2015.0	2015.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	17	26168	Unreliable
	Montezuma County, CO	8083.0	2015.0	2015.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	16	26168	Unreliable
	Montezuma County, CO	8083.0	2017.0	2017.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	21	26140	80.34
	Montezuma County, CO	8083.0	2017.0	2017.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	19	26140	Unreliable
	Montezuma County, CO	8083.0	2018.0	2018.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	15	26158	Unreliable
	Montezuma County, CO	8083.0	2018.0	2018.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	12	26158	Unreliable
	Montezuma County, CO	8083.0	2019.0	2019.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	22	26183	84.02
	Montezuma County, CO	8083.0	2019.0	2019.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	19	26183	Unreliable
	Montezuma County, CO	8083.0	2020.0	2020.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	26	26408	98.46
	Montezuma County, CO	8083.0	2020.0	2020.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	24	26408	90.88
	Montrose County, CO	8085.0	1999.0	1999.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	23	32907	69.89
	Montrose County, CO	8085.0	1999.0	1999.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	16	32907	Unreliable
	Montrose County, CO	8085.0	2000.0	2000.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	17	33432	Unreliable
	Montrose County, CO	8085.0	2000.0	2000.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	15	33432	Unreliable
	Montrose County, CO	8085.0	2001.0	2001.0	#Influenza and pneumonia (J09-J18)	GR113-076	16	34361	Unreliable
	Montrose County, CO	8085.0	2001.0	2001.0	Pneumonia (J12-J18)	GR113-078	16	34361	Unreliable
	Montrose County, CO	8085.0	2001.0	2001.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	16	34361	Unreliable
	Montrose County, CO	8085.0	2001.0	2001.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	14	34361	Unreliable
	Montrose County, CO	8085.0	2002.0	2002.0	#Influenza and pneumonia (J09-J18)	GR113-076	13	35154	Unreliable
	Montrose County, CO	8085.0	2002.0	2002.0	Pneumonia (J12-J18)	GR113-078	13	35154	Unreliable
	Montrose County, CO	8085.0	2002.0	2002.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	25	35154	71.12
	Montrose County, CO	8085.0	2002.0	2002.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	22	35154	62.58
	Montrose County, CO	8085.0	2003.0	2003.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	23	35767	64.31
	Montrose County, CO	8085.0	2003.0	2003.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	20	35767	55.92
	Montrose County, CO	8085.0	2004.0	2004.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	38	36310	104.65
	Montrose County, CO	8085.0	2004.0	2004.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	29	36310	79.87
	Montrose County, CO	8085.0	2005.0	2005.0	#Influenza and pneumonia (J09-J18)	GR113-076	16	37227	Unreliable
	Montrose County, CO	8085.0	2005.0	2005.0	Pneumonia (J12-J18)	GR113-078	15	37227	Unreliable
	Montrose County, CO	8085.0	2005.0	2005.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	22	37227	59.10
	Montrose County, CO	8085.0	2005.0	2005.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	15	37227	Unreliable
	Montrose County, CO	8085.0	2006.0	2006.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	32	38282	83.59
	Montrose County, CO	8085.0	2006.0	2006.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	22	38282	57.47
	Montrose County, CO	8085.0	2007.0	2007.0	#Influenza and pneumonia (J09-J18)	GR113-076	13	39673	Unreliable
	Montrose County, CO	8085.0	2007.0	2007.0	Pneumonia (J12-J18)	GR113-078	13	39673	Unreliable
	Montrose County, CO	8085.0	2007.0	2007.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	34	39673	85.70
	Montrose County, CO	8085.0	2007.0	2007.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	30	39673	75.62
	Montrose County, CO	8085.0	2008.0	2008.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	29	40658	71.33
	Montrose County, CO	8085.0	2008.0	2008.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	24	40658	59.03
	Montrose County, CO	8085.0	2009.0	2009.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	28	41535	67.41
	Montrose County, CO	8085.0	2009.0	2009.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	24	41535	57.78
	Montrose County, CO	8085.0	2010.0	2010.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	25	41276	60.57
	Montrose County, CO	8085.0	2010.0	2010.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	18	41276	Unreliable
